dteday,cnt_orders,cnt_products,casual,registered,cnt_sales
2011-11-21,33,2765,220,2545,2765
2011-11-22,14,1607,69,1538,1607
2011-11-22,6,1607,69,1538,1607
2011-11-22,6,1607,69,1538,1607
2011-11-22,3,1607,69,1538,1607
2011-11-22,7,1607,69,1538,1607
2011-11-22,18,1607,69,1538,1607
2011-11-22,64,1607,69,1538,1607
2011-11-22,121,1607,69,1538,1607
2011-11-22,190,1607,69,1538,1607
2011-11-22,149,1607,69,1538,1607
2011-11-22,52,1607,69,1538,1607
2011-11-22,32,1607,69,1538,1607
2011-11-22,21,1607,69,1538,1607
2011-11-22,26,1607,69,1538,1607
2011-11-22,35,1607,69,1538,1607
2011-11-22,34,1607,69,1538,1607
2011-11-22,62,1607,69,1538,1607
2011-11-22,165,1607,69,1538,1607
2011-11-22,148,1607,69,1538,1607
2011-11-22,111,1607,69,1538,1607
2011-11-22,127,1607,69,1538,1607
2011-11-22,90,1607,69,1538,1607
2011-11-22,87,1607,69,1538,1607
2011-11-22,39,1607,69,1538,1607
2011-11-23,16,2566,112,2454,2566
2011-11-23,8,2566,112,2454,2566
2011-11-23,6,2566,112,2454,2566
2011-11-23,3,2566,112,2454,2566
2011-11-23,5,2566,112,2454,2566
2011-11-23,17,2566,112,2454,2566
2011-11-23,69,2566,112,2454,2566
2011-11-23,156,2566,112,2454,2566
2011-11-23,323,2566,112,2454,2566
2011-11-23,167,2566,112,2454,2566
2011-11-23,76,2566,112,2454,2566
2011-11-23,116,2566,112,2454,2566
2011-11-23,160,2566,112,2454,2566
2011-11-23,174,2566,112,2454,2566
2011-11-23,213,2566,112,2454,2566
2011-11-23,207,2566,112,2454,2566
2011-11-23,173,2566,112,2454,2566
2011-11-23,163,2566,112,2454,2566
2011-11-23,145,2566,112,2454,2566
2011-11-23,122,2566,112,2454,2566
2011-11-23,68,2566,112,2454,2566
2011-11-23,66,2566,112,2454,2566
2011-11-23,62,2566,112,2454,2566
2011-11-23,51,2566,112,2454,2566
2011-11-24,23,1495,560,935,1495
2011-11-24,24,1495,560,935,1495
2011-11-24,22,1495,560,935,1495
2011-11-24,5,1495,560,935,1495
2011-11-24,2,1495,560,935,1495
2011-11-24,11,1495,560,935,1495
2011-11-24,6,1495,560,935,1495
2011-11-24,40,1495,560,935,1495
2011-11-24,46,1495,560,935,1495
2011-11-24,81,1495,560,935,1495
2011-11-24,98,1495,560,935,1495
2011-11-24,142,1495,560,935,1495
2011-11-24,150,1495,560,935,1495
2011-11-24,175,1495,560,935,1495
2011-11-24,168,1495,560,935,1495
2011-11-24,149,1495,560,935,1495
2011-11-24,114,1495,560,935,1495
2011-11-24,74,1495,560,935,1495
2011-11-24,37,1495,560,935,1495
2011-11-24,28,1495,560,935,1495
2011-11-24,31,1495,560,935,1495
2011-11-24,26,1495,560,935,1495
2011-11-24,22,1495,560,935,1495
2011-11-24,21,1495,560,935,1495
2011-11-25,29,2792,1095,1697,2792
2011-11-25,14,2792,1095,1697,2792
2011-11-25,10,2792,1095,1697,2792
2011-11-25,2,2792,1095,1697,2792
2011-11-25,7,2792,1095,1697,2792
2011-11-25,5,2792,1095,1697,2792
2011-11-25,13,2792,1095,1697,2792
2011-11-25,35,2792,1095,1697,2792
2011-11-25,74,2792,1095,1697,2792
2011-11-25,95,2792,1095,1697,2792
2011-11-25,142,2792,1095,1697,2792
2011-11-25,226,2792,1095,1697,2792
2011-11-25,272,2792,1095,1697,2792
2011-11-25,283,2792,1095,1697,2792
2011-11-25,272,2792,1095,1697,2792
2011-11-25,310,2792,1095,1697,2792
2011-11-25,261,2792,1095,1697,2792
2011-11-25,184,2792,1095,1697,2792
2011-11-25,153,2792,1095,1697,2792
2011-11-25,134,2792,1095,1697,2792
2011-11-25,95,2792,1095,1697,2792
2011-11-25,85,2792,1095,1697,2792
2011-11-25,58,2792,1095,1697,2792
2011-11-25,33,2792,1095,1697,2792
2011-11-26,47,3068,1249,1819,3068
2011-11-26,29,3068,1249,1819,3068
2011-11-26,23,3068,1249,1819,3068
2011-11-26,17,3068,1249,1819,3068
2011-11-26,4,3068,1249,1819,3068
2011-11-26,3,3068,1249,1819,3068
2011-11-26,10,3068,1249,1819,3068
2011-11-26,17,3068,1249,1819,3068
2011-11-26,60,3068,1249,1819,3068
2011-11-26,83,3068,1249,1819,3068
2011-11-26,141,3068,1249,1819,3068
2011-11-26,230,3068,1249,1819,3068
2011-11-26,309,3068,1249,1819,3068
2011-11-26,325,3068,1249,1819,3068
2011-11-26,299,3068,1249,1819,3068
2011-11-26,314,3068,1249,1819,3068
2011-11-26,275,3068,1249,1819,3068
2011-11-26,184,3068,1249,1819,3068
2011-11-26,185,3068,1249,1819,3068
2011-11-26,146,3068,1249,1819,3068
2011-11-26,141,3068,1249,1819,3068
2011-11-26,92,3068,1249,1819,3068
2011-11-26,65,3068,1249,1819,3068
2011-11-26,69,3068,1249,1819,3068
2011-11-27,46,3071,810,2261,3071
2011-11-27,44,3071,810,2261,3071
2011-11-27,31,3071,810,2261,3071
2011-11-27,17,3071,810,2261,3071
2011-11-27,4,3071,810,2261,3071
2011-11-27,5,3071,810,2261,3071
2011-11-27,9,3071,810,2261,3071
2011-11-27,23,3071,810,2261,3071
2011-11-27,42,3071,810,2261,3071
2011-11-27,111,3071,810,2261,3071
2011-11-27,189,3071,810,2261,3071
2011-11-27,240,3071,810,2261,3071
2011-11-27,256,3071,810,2261,3071
2011-11-27,313,3071,810,2261,3071
2011-11-27,313,3071,810,2261,3071
2011-11-27,317,3071,810,2261,3071
2011-11-27,323,3071,810,2261,3071
2011-11-27,204,3071,810,2261,3071
2011-11-27,155,3071,810,2261,3071
2011-11-27,139,3071,810,2261,3071
2011-11-27,104,3071,810,2261,3071
2011-11-27,88,3071,810,2261,3071
2011-11-27,66,3071,810,2261,3071
2011-11-27,32,3071,810,2261,3071
2011-11-28,16,3867,253,3614,3867
2011-11-28,13,3867,253,3614,3867
2011-11-28,5,3867,253,3614,3867
2011-11-28,4,3867,253,3614,3867
2011-11-28,34,3867,253,3614,3867
2011-11-28,104,3867,253,3614,3867
2011-11-28,277,3867,253,3614,3867
2011-11-28,407,3867,253,3614,3867
2011-11-28,208,3867,253,3614,3867
2011-11-28,107,3867,253,3614,3867
2011-11-28,118,3867,253,3614,3867
2011-11-28,178,3867,253,3614,3867
2011-11-28,162,3867,253,3614,3867
2011-11-28,143,3867,253,3614,3867
2011-11-28,150,3867,253,3614,3867
2011-11-28,264,3867,253,3614,3867
2011-11-28,468,3867,253,3614,3867
2011-11-28,416,3867,253,3614,3867
2011-11-28,264,3867,253,3614,3867
2011-11-28,218,3867,253,3614,3867
2011-11-28,156,3867,253,3614,3867
2011-11-28,109,3867,253,3614,3867
2011-11-28,46,3867,253,3614,3867
2011-11-29,22,2914,96,2818,2914
2011-11-29,17,2914,96,2818,2914
2011-11-29,5,2914,96,2818,2914
2011-11-29,2,2914,96,2818,2914
2011-11-29,6,2914,96,2818,2914
2011-11-29,22,2914,96,2818,2914
2011-11-29,89,2914,96,2818,2914
2011-11-29,342,2914,96,2818,2914
2011-11-29,449,2914,96,2818,2914
2011-11-29,202,2914,96,2818,2914
2011-11-29,36,2914,96,2818,2914
2011-11-29,11,2914,96,2818,2914
2011-11-29,18,2914,96,2818,2914
2011-11-29,22,2914,96,2818,2914
2011-11-29,36,2914,96,2818,2914
2011-11-29,65,2914,96,2818,2914
2011-11-29,151,2914,96,2818,2914
2011-11-29,354,2914,96,2818,2914
2011-11-29,358,2914,96,2818,2914
2011-11-29,250,2914,96,2818,2914
2011-11-29,184,2914,96,2818,2914
2011-11-29,125,2914,96,2818,2914
2011-11-29,95,2914,96,2818,2914
2011-11-29,53,2914,96,2818,2914
2011-11-30,24,3613,188,3425,3613
2011-11-30,8,3613,188,3425,3613
2011-11-30,5,3613,188,3425,3613
2011-11-30,1,3613,188,3425,3613
2011-11-30,5,3613,188,3425,3613
2011-11-30,22,3613,188,3425,3613
2011-11-30,103,3613,188,3425,3613
2011-11-30,285,3613,188,3425,3613
2011-11-30,478,3613,188,3425,3613
2011-11-30,193,3613,188,3425,3613
2011-11-30,110,3613,188,3425,3613
2011-11-30,122,3613,188,3425,3613
2011-11-30,160,3613,188,3425,3613
2011-11-30,147,3613,188,3425,3613
2011-11-30,112,3613,188,3425,3613
2011-11-30,115,3613,188,3425,3613
2011-11-30,226,3613,188,3425,3613
2011-11-30,380,3613,188,3425,3613
2011-11-30,376,3613,188,3425,3613
2011-11-30,279,3613,188,3425,3613
2011-11-30,190,3613,188,3425,3613
2011-11-30,135,3613,188,3425,3613
2011-11-30,87,3613,188,3425,3613
2011-11-30,50,3613,188,3425,3613
2011-12-01,20,3727,182,3545,3727
2011-12-01,10,3727,182,3545,3727
2011-12-01,9,3727,182,3545,3727
2011-12-01,7,3727,182,3545,3727
2011-12-01,1,3727,182,3545,3727
2011-12-01,24,3727,182,3545,3727
2011-12-01,97,3727,182,3545,3727
2011-12-01,276,3727,182,3545,3727
2011-12-01,477,3727,182,3545,3727
2011-12-01,224,3727,182,3545,3727
2011-12-01,93,3727,182,3545,3727
2011-12-01,102,3727,182,3545,3727
2011-12-01,148,3727,182,3545,3727
2011-12-01,154,3727,182,3545,3727
2011-12-01,150,3727,182,3545,3727
2011-12-01,154,3727,182,3545,3727
2011-12-01,201,3727,182,3545,3727
2011-12-01,418,3727,182,3545,3727
2011-12-01,405,3727,182,3545,3727
2011-12-01,228,3727,182,3545,3727
2011-12-01,190,3727,182,3545,3727
2011-12-01,162,3727,182,3545,3727
2011-12-01,104,3727,182,3545,3727
2011-12-01,73,3727,182,3545,3727
2011-12-02,38,3940,268,3672,3940
2011-12-02,15,3940,268,3672,3940
2011-12-02,10,3940,268,3672,3940
2011-12-02,1,3940,268,3672,3940
2011-12-02,3,3940,268,3672,3940
2011-12-02,23,3940,268,3672,3940
2011-12-02,87,3940,268,3672,3940
2011-12-02,205,3940,268,3672,3940
2011-12-02,445,3940,268,3672,3940
2011-12-02,246,3940,268,3672,3940
2011-12-02,105,3940,268,3672,3940
2011-12-02,160,3940,268,3672,3940
2011-12-02,204,3940,268,3672,3940
2011-12-02,207,3940,268,3672,3940
2011-12-02,170,3940,268,3672,3940
2011-12-02,199,3940,268,3672,3940
2011-12-02,276,3940,268,3672,3940
2011-12-02,411,3940,268,3672,3940
2011-12-02,372,3940,268,3672,3940
2011-12-02,265,3940,268,3672,3940
2011-12-02,190,3940,268,3672,3940
2011-12-02,111,3940,268,3672,3940
2011-12-02,102,3940,268,3672,3940
2011-12-02,95,3940,268,3672,3940
2011-12-03,75,3614,706,2908,3614
2011-12-03,71,3614,706,2908,3614
2011-12-03,50,3614,706,2908,3614
2011-12-03,9,3614,706,2908,3614
2011-12-03,8,3614,706,2908,3614
2011-12-03,6,3614,706,2908,3614
2011-12-03,11,3614,706,2908,3614
2011-12-03,26,3614,706,2908,3614
2011-12-03,63,3614,706,2908,3614
2011-12-03,124,3614,706,2908,3614
2011-12-03,195,3614,706,2908,3614
2011-12-03,275,3614,706,2908,3614
2011-12-03,358,3614,706,2908,3614
2011-12-03,292,3614,706,2908,3614
2011-12-03,343,3614,706,2908,3614
2011-12-03,337,3614,706,2908,3614
2011-12-03,305,3614,706,2908,3614
2011-12-03,232,3614,706,2908,3614
2011-12-03,224,3614,706,2908,3614
2011-12-03,175,3614,706,2908,3614
2011-12-03,127,3614,706,2908,3614
2011-12-03,109,3614,706,2908,3614
2011-12-03,114,3614,706,2908,3614
2011-12-03,85,3614,706,2908,3614
2011-12-04,83,3485,634,2851,3485
2011-12-04,74,3485,634,2851,3485
2011-12-04,62,3485,634,2851,3485
2011-12-04,41,3485,634,2851,3485
2011-12-04,11,3485,634,2851,3485
2011-12-04,4,3485,634,2851,3485
2011-12-04,4,3485,634,2851,3485
2011-12-04,26,3485,634,2851,3485
2011-12-04,55,3485,634,2851,3485
2011-12-04,126,3485,634,2851,3485
2011-12-04,216,3485,634,2851,3485
2011-12-04,254,3485,634,2851,3485
2011-12-04,329,3485,634,2851,3485
2011-12-04,357,3485,634,2851,3485
2011-12-04,323,3485,634,2851,3485
2011-12-04,296,3485,634,2851,3485
2011-12-04,330,3485,634,2851,3485
2011-12-04,245,3485,634,2851,3485
2011-12-04,171,3485,634,2851,3485
2011-12-04,173,3485,634,2851,3485
2011-12-04,124,3485,634,2851,3485
2011-12-04,72,3485,634,2851,3485
2011-12-04,64,3485,634,2851,3485
2011-12-04,45,3485,634,2851,3485
2011-12-05,24,3811,233,3578,3811
2011-12-05,12,3811,233,3578,3811
2011-12-05,8,3811,233,3578,3811
2011-12-05,2,3811,233,3578,3811
2011-12-05,7,3811,233,3578,3811
2011-12-05,25,3811,233,3578,3811
2011-12-05,90,3811,233,3578,3811
2011-12-05,283,3811,233,3578,3811
2011-12-05,404,3811,233,3578,3811
2011-12-05,190,3811,233,3578,3811
2011-12-05,87,3811,233,3578,3811
2011-12-05,123,3811,233,3578,3811
2011-12-05,154,3811,233,3578,3811
2011-12-05,171,3811,233,3578,3811
2011-12-05,133,3811,233,3578,3811
2011-12-05,148,3811,233,3578,3811
2011-12-05,248,3811,233,3578,3811
2011-12-05,446,3811,233,3578,3811
2011-12-05,399,3811,233,3578,3811
2011-12-05,308,3811,233,3578,3811
2011-12-05,205,3811,233,3578,3811
2011-12-05,176,3811,233,3578,3811
2011-12-05,106,3811,233,3578,3811
2011-12-05,62,3811,233,3578,3811
2011-12-06,28,2594,126,2468,2594
2011-12-06,16,2594,126,2468,2594
2011-12-06,3,2594,126,2468,2594
2011-12-06,3,2594,126,2468,2594
2011-12-06,7,2594,126,2468,2594
2011-12-06,20,2594,126,2468,2594
2011-12-06,86,2594,126,2468,2594
2011-12-06,234,2594,126,2468,2594
2011-12-06,414,2594,126,2468,2594
2011-12-06,204,2594,126,2468,2594
2011-12-06,50,2594,126,2468,2594
2011-12-06,32,2594,126,2468,2594
2011-12-06,55,2594,126,2468,2594
2011-12-06,71,2594,126,2468,2594
2011-12-06,75,2594,126,2468,2594
2011-12-06,45,2594,126,2468,2594
2011-12-06,88,2594,126,2468,2594
2011-12-06,262,2594,126,2468,2594
2011-12-06,304,2594,126,2468,2594
2011-12-06,233,2594,126,2468,2594
2011-12-06,110,2594,126,2468,2594
2011-12-06,114,2594,126,2468,2594
2011-12-06,87,2594,126,2468,2594
2011-12-06,53,2594,126,2468,2594
2011-12-07,33,705,50,655,705
2011-12-07,13,705,50,655,705
2011-12-07,6,705,50,655,705
2011-12-07,3,705,50,655,705
2011-12-07,1,705,50,655,705
2011-12-07,3,705,50,655,705
2011-12-07,18,705,50,655,705
2011-12-07,46,705,50,655,705
2011-12-07,86,705,50,655,705
2011-12-07,64,705,50,655,705
2011-12-07,33,705,50,655,705
2011-12-07,50,705,50,655,705
2011-12-07,33,705,50,655,705
2011-12-07,33,705,50,655,705
2011-12-07,25,705,50,655,705
2011-12-07,30,705,50,655,705
2011-12-07,31,705,50,655,705
2011-12-07,52,705,50,655,705
2011-12-07,51,705,50,655,705
2011-12-07,33,705,50,655,705
2011-12-07,26,705,50,655,705
2011-12-07,6,705,50,655,705
2011-12-07,13,705,50,655,705
2011-12-07,16,705,50,655,705
2011-12-08,21,3322,150,3172,3322
2011-12-08,7,3322,150,3172,3322
2011-12-08,4,3322,150,3172,3322
2011-12-08,1,3322,150,3172,3322
2011-12-08,2,3322,150,3172,3322
2011-12-08,12,3322,150,3172,3322
2011-12-08,71,3322,150,3172,3322
2011-12-08,244,3322,150,3172,3322
2011-12-08,429,3322,150,3172,3322
2011-12-08,225,3322,150,3172,3322
2011-12-08,110,3322,150,3172,3322
2011-12-08,106,3322,150,3172,3322
2011-12-08,156,3322,150,3172,3322
2011-12-08,124,3322,150,3172,3322
2011-12-08,137,3322,150,3172,3322
2011-12-08,117,3322,150,3172,3322
2011-12-08,208,3322,150,3172,3322
2011-12-08,331,3322,150,3172,3322
2011-12-08,318,3322,150,3172,3322
2011-12-08,232,3322,150,3172,3322
2011-12-08,175,3322,150,3172,3322
2011-12-08,139,3322,150,3172,3322
2011-12-08,92,3322,150,3172,3322
2011-12-08,61,3322,150,3172,3322
2011-12-09,34,3620,261,3359,3620
2011-12-09,14,3620,261,3359,3620
2011-12-09,12,3620,261,3359,3620
2011-12-09,6,3620,261,3359,3620
2011-12-09,2,3620,261,3359,3620
2011-12-09,20,3620,261,3359,3620
2011-12-09,63,3620,261,3359,3620
2011-12-09,199,3620,261,3359,3620
2011-12-09,385,3620,261,3359,3620
2011-12-09,264,3620,261,3359,3620
2011-12-09,126,3620,261,3359,3620
2011-12-09,136,3620,261,3359,3620
2011-12-09,173,3620,261,3359,3620
2011-12-09,168,3620,261,3359,3620
2011-12-09,187,3620,261,3359,3620
2011-12-09,189,3620,261,3359,3620
2011-12-09,250,3620,261,3359,3620
2011-12-09,362,3620,261,3359,3620
2011-12-09,318,3620,261,3359,3620
2011-12-09,199,3620,261,3359,3620
2011-12-09,150,3620,261,3359,3620
2011-12-09,140,3620,261,3359,3620
2011-12-09,129,3620,261,3359,3620
2011-12-09,94,3620,261,3359,3620
2011-12-10,77,3190,502,2688,3190
2011-12-10,66,3190,502,2688,3190
2011-12-10,60,3190,502,2688,3190
2011-12-10,25,3190,502,2688,3190
2011-12-10,3,3190,502,2688,3190
2011-12-10,6,3190,502,2688,3190
2011-12-10,11,3190,502,2688,3190
2011-12-10,11,3190,502,2688,3190
2011-12-10,73,3190,502,2688,3190
2011-12-10,149,3190,502,2688,3190
2011-12-10,192,3190,502,2688,3190
2011-12-10,236,3190,502,2688,3190
2011-12-10,283,3190,502,2688,3190
2011-12-10,286,3190,502,2688,3190
2011-12-10,293,3190,502,2688,3190
2011-12-10,299,3190,502,2688,3190
2011-12-10,241,3190,502,2688,3190
2011-12-10,185,3190,502,2688,3190
2011-12-10,172,3190,502,2688,3190
2011-12-10,154,3190,502,2688,3190
2011-12-10,124,3190,502,2688,3190
2011-12-10,83,3190,502,2688,3190
2011-12-10,95,3190,502,2688,3190
2011-12-10,66,3190,502,2688,3190
2011-12-11,74,2743,377,2366,2743
2011-12-11,62,2743,377,2366,2743
2011-12-11,52,2743,377,2366,2743
2011-12-11,19,2743,377,2366,2743
2011-12-11,5,2743,377,2366,2743
2011-12-11,6,2743,377,2366,2743
2011-12-11,10,2743,377,2366,2743
2011-12-11,31,2743,377,2366,2743
2011-12-11,72,2743,377,2366,2743
2011-12-11,107,2743,377,2366,2743
2011-12-11,194,2743,377,2366,2743
2011-12-11,197,2743,377,2366,2743
2011-12-11,288,2743,377,2366,2743
2011-12-11,268,2743,377,2366,2743
2011-12-11,242,2743,377,2366,2743
2011-12-11,266,2743,377,2366,2743
2011-12-11,206,2743,377,2366,2743
2011-12-11,163,2743,377,2366,2743
2011-12-11,163,2743,377,2366,2743
2011-12-11,105,2743,377,2366,2743
2011-12-11,72,2743,377,2366,2743
2011-12-11,63,2743,377,2366,2743
2011-12-11,43,2743,377,2366,2743
2011-12-11,35,2743,377,2366,2743
2011-12-12,20,3310,143,3167,3310
2011-12-12,9,3310,143,3167,3310
2011-12-12,4,3310,143,3167,3310
2011-12-12,2,3310,143,3167,3310
2011-12-12,3,3310,143,3167,3310
2011-12-12,21,3310,143,3167,3310
2011-12-12,64,3310,143,3167,3310
2011-12-12,235,3310,143,3167,3310
2011-12-12,385,3310,143,3167,3310
2011-12-12,220,3310,143,3167,3310
2011-12-12,105,3310,143,3167,3310
2011-12-12,115,3310,143,3167,3310
2011-12-12,145,3310,143,3167,3310
2011-12-12,166,3310,143,3167,3310
2011-12-12,111,3310,143,3167,3310
2011-12-12,132,3310,143,3167,3310
2011-12-12,214,3310,143,3167,3310
2011-12-12,359,3310,143,3167,3310
2011-12-12,357,3310,143,3167,3310
2011-12-12,241,3310,143,3167,3310
2011-12-12,165,3310,143,3167,3310
2011-12-12,121,3310,143,3167,3310
2011-12-12,71,3310,143,3167,3310
2011-12-12,45,3310,143,3167,3310
2011-12-13,17,3523,155,3368,3523
2011-12-13,4,3523,155,3368,3523
2011-12-13,2,3523,155,3368,3523
2011-12-13,3,3523,155,3368,3523
2011-12-13,4,3523,155,3368,3523
2011-12-13,20,3523,155,3368,3523
2011-12-13,92,3523,155,3368,3523
2011-12-13,223,3523,155,3368,3523
2011-12-13,400,3523,155,3368,3523
2011-12-13,233,3523,155,3368,3523
2011-12-13,102,3523,155,3368,3523
2011-12-13,124,3523,155,3368,3523
2011-12-13,167,3523,155,3368,3523
2011-12-13,127,3523,155,3368,3523
2011-12-13,134,3523,155,3368,3523
2011-12-13,151,3523,155,3368,3523
2011-12-13,207,3523,155,3368,3523
2011-12-13,398,3523,155,3368,3523
2011-12-13,382,3523,155,3368,3523
2011-12-13,267,3523,155,3368,3523
2011-12-13,161,3523,155,3368,3523
2011-12-13,139,3523,155,3368,3523
2011-12-13,107,3523,155,3368,3523
2011-12-13,59,3523,155,3368,3523
2011-12-14,22,3740,178,3562,3740
2011-12-14,8,3740,178,3562,3740
2011-12-14,2,3740,178,3562,3740
2011-12-14,3,3740,178,3562,3740
2011-12-14,4,3740,178,3562,3740
2011-12-14,26,3740,178,3562,3740
2011-12-14,87,3740,178,3562,3740
2011-12-14,247,3740,178,3562,3740
2011-12-14,467,3740,178,3562,3740
2011-12-14,239,3740,178,3562,3740
2011-12-14,142,3740,178,3562,3740
2011-12-14,115,3740,178,3562,3740
2011-12-14,144,3740,178,3562,3740
2011-12-14,133,3740,178,3562,3740
2011-12-14,151,3740,178,3562,3740
2011-12-14,167,3740,178,3562,3740
2011-12-14,245,3740,178,3562,3740
2011-12-14,396,3740,178,3562,3740
2011-12-14,390,3740,178,3562,3740
2011-12-14,268,3740,178,3562,3740
2011-12-14,175,3740,178,3562,3740
2011-12-14,154,3740,178,3562,3740
2011-12-14,104,3740,178,3562,3740
2011-12-14,51,3740,178,3562,3740
2011-12-15,50,3709,181,3528,3709
2011-12-15,20,3709,181,3528,3709
2011-12-15,7,3709,181,3528,3709
2011-12-15,3,3709,181,3528,3709
2011-12-15,6,3709,181,3528,3709
2011-12-15,24,3709,181,3528,3709
2011-12-15,92,3709,181,3528,3709
2011-12-15,258,3709,181,3528,3709
2011-12-15,457,3709,181,3528,3709
2011-12-15,280,3709,181,3528,3709
2011-12-15,109,3709,181,3528,3709
2011-12-15,135,3709,181,3528,3709
2011-12-15,157,3709,181,3528,3709
2011-12-15,164,3709,181,3528,3709
2011-12-15,132,3709,181,3528,3709
2011-12-15,82,3709,181,3528,3709
2011-12-15,131,3709,181,3528,3709
2011-12-15,324,3709,181,3528,3709
2011-12-15,377,3709,181,3528,3709
2011-12-15,287,3709,181,3528,3709
2011-12-15,221,3709,181,3528,3709
2011-12-15,155,3709,181,3528,3709
2011-12-15,124,3709,181,3528,3709
2011-12-15,114,3709,181,3528,3709
2011-12-16,72,3577,178,3399,3577
2011-12-16,31,3577,178,3399,3577
2011-12-16,23,3577,178,3399,3577
2011-12-16,5,3577,178,3399,3577
2011-12-16,5,3577,178,3399,3577
2011-12-16,26,3577,178,3399,3577
2011-12-16,82,3577,178,3399,3577
2011-12-16,231,3577,178,3399,3577
2011-12-16,459,3577,178,3399,3577
2011-12-16,243,3577,178,3399,3577
2011-12-16,132,3577,178,3399,3577
2011-12-16,144,3577,178,3399,3577
2011-12-16,173,3577,178,3399,3577
2011-12-16,137,3577,178,3399,3577
2011-12-16,128,3577,178,3399,3577
2011-12-16,153,3577,178,3399,3577
2011-12-16,224,3577,178,3399,3577
2011-12-16,365,3577,178,3399,3577
2011-12-16,295,3577,178,3399,3577
2011-12-16,214,3577,178,3399,3577
2011-12-16,152,3577,178,3399,3577
2011-12-16,102,3577,178,3399,3577
2011-12-16,106,3577,178,3399,3577
2011-12-16,75,3577,178,3399,3577
2011-12-17,62,2739,275,2464,2739
2011-12-17,43,2739,275,2464,2739
2011-12-17,58,2739,275,2464,2739
2011-12-17,26,2739,275,2464,2739
2011-12-17,9,2739,275,2464,2739
2011-12-17,9,2739,275,2464,2739
2011-12-17,17,2739,275,2464,2739
2011-12-17,20,2739,275,2464,2739
2011-12-17,59,2739,275,2464,2739
2011-12-17,100,2739,275,2464,2739
2011-12-17,181,2739,275,2464,2739
2011-12-17,209,2739,275,2464,2739
2011-12-17,244,2739,275,2464,2739
2011-12-17,236,2739,275,2464,2739
2011-12-17,237,2739,275,2464,2739
2011-12-17,228,2739,275,2464,2739
2011-12-17,222,2739,275,2464,2739
2011-12-17,165,2739,275,2464,2739
2011-12-17,157,2739,275,2464,2739
2011-12-17,106,2739,275,2464,2739
2011-12-17,106,2739,275,2464,2739
2011-12-17,96,2739,275,2464,2739
2011-12-17,80,2739,275,2464,2739
2011-12-17,69,2739,275,2464,2739
2011-12-18,71,2431,220,2211,2431
2011-12-18,46,2431,220,2211,2431
2011-12-18,41,2431,220,2211,2431
2011-12-18,18,2431,220,2211,2431
2011-12-18,1,2431,220,2211,2431
2011-12-18,5,2431,220,2211,2431
2011-12-18,3,2431,220,2211,2431
2011-12-18,12,2431,220,2211,2431
2011-12-18,32,2431,220,2211,2431
2011-12-18,81,2431,220,2211,2431
2011-12-18,129,2431,220,2211,2431
2011-12-18,188,2431,220,2211,2431
2011-12-18,228,2431,220,2211,2431
2011-12-18,228,2431,220,2211,2431
2011-12-18,219,2431,220,2211,2431
2011-12-18,207,2431,220,2211,2431
2011-12-18,234,2431,220,2211,2431
2011-12-18,136,2431,220,2211,2431
2011-12-18,138,2431,220,2211,2431
2011-12-18,135,2431,220,2211,2431
2011-12-18,104,2431,220,2211,2431
2011-12-18,89,2431,220,2211,2431
2011-12-18,49,2431,220,2211,2431
2011-12-18,37,2431,220,2211,2431
2011-12-19,17,3403,260,3143,3403
2011-12-19,11,3403,260,3143,3403
2011-12-19,3,3403,260,3143,3403
2011-12-19,3,3403,260,3143,3403
2011-12-19,4,3403,260,3143,3403
2011-12-19,21,3403,260,3143,3403
2011-12-19,68,3403,260,3143,3403
2011-12-19,191,3403,260,3143,3403
2011-12-19,397,3403,260,3143,3403
2011-12-19,183,3403,260,3143,3403
2011-12-19,108,3403,260,3143,3403
2011-12-19,127,3403,260,3143,3403
2011-12-19,141,3403,260,3143,3403
2011-12-19,142,3403,260,3143,3403
2011-12-19,137,3403,260,3143,3403
2011-12-19,159,3403,260,3143,3403
2011-12-19,208,3403,260,3143,3403
2011-12-19,378,3403,260,3143,3403
2011-12-19,354,3403,260,3143,3403
2011-12-19,251,3403,260,3143,3403
2011-12-19,206,3403,260,3143,3403
2011-12-19,127,3403,260,3143,3403
2011-12-19,107,3403,260,3143,3403
2011-12-19,60,3403,260,3143,3403
2011-12-20,21,3750,216,3534,3750
2011-12-20,6,3750,216,3534,3750
2011-12-20,11,3750,216,3534,3750
2011-12-20,2,3750,216,3534,3750
2011-12-20,4,3750,216,3534,3750
2011-12-20,15,3750,216,3534,3750
2011-12-20,72,3750,216,3534,3750
2011-12-20,268,3750,216,3534,3750
2011-12-20,432,3750,216,3534,3750
2011-12-20,259,3750,216,3534,3750
2011-12-20,129,3750,216,3534,3750
2011-12-20,129,3750,216,3534,3750
2011-12-20,175,3750,216,3534,3750
2011-12-20,181,3750,216,3534,3750
2011-12-20,138,3750,216,3534,3750
2011-12-20,154,3750,216,3534,3750
2011-12-20,238,3750,216,3534,3750
2011-12-20,431,3750,216,3534,3750
2011-12-20,411,3750,216,3534,3750
2011-12-20,224,3750,216,3534,3750
2011-12-20,147,3750,216,3534,3750
2011-12-20,143,3750,216,3534,3750
2011-12-20,107,3750,216,3534,3750
2011-12-20,53,3750,216,3534,3750
2011-12-21,25,2660,107,2553,2660
2011-12-21,11,2660,107,2553,2660
2011-12-21,4,2660,107,2553,2660
2011-12-21,2,2660,107,2553,2660
